,store_name,location,category_1,category_2,hashtags,preprocessed_telephones_list
1444,리더,A동 2F 2008호,원단,기타,[],
1445,용진텍스,A동 2F 2007호,원단,기타,['#다이마루'],02-2269-4051
1446,新서원,A동 2F 2006호,원단,기타,['#포리다이마루'],02-2264-1225
1446,新서원,A동 2F 2006호,원단,기타,['#포리다이마루'],02-2279-7824
1446,新서원,A동 2F 2006호,원단,기타,['#포리다이마루'],02-2264-1225
1446,新서원,A동 2F 2006호,원단,기타,['#포리다이마루'],02-2279-7824
1447,호연직물,A동 2F 2005호,원단,화섬,['#화섬'],02-2279-5486
1448,백호직물,A동 2F 2004호,원단,기타,['#직물나염'],02-2295-8793
1449,유유,A동 2F 2003호,원단,기타,"['#쟈카드', '#강연', '#다이마루']",02-2271-2027
1449,유유,A동 2F 2003호,원단,기타,"['#쟈카드', '#강연', '#다이마루']",02-2271-2028
1449,유유,A동 2F 2003호,원단,기타,"['#쟈카드', '#강연', '#다이마루']",02-2271-2027
1449,유유,A동 2F 2003호,원단,기타,"['#쟈카드', '#강연', '#다이마루']",02-2271-2028
1450,탑크래스,A동 2F 2002호,원단,기타,['#포리나염'],02-2264-2628
1451,탑크래스,A동 2F 2001호,원단,기타,['#포리나염'],02-2264-2628
1452,충남상사,A동 1F 1279-0호,원단,기타,['#양복지'],02-2267-2644
1453,충남상사,A동 1F 1277-8호,원단,기타,['#양복지'],02-2279-0895
1454,공주상회,A동 1F 1220-1호,원단,면직물,['#면직물'],02-2267-3577
1455,조광상회,A동 1F 1220호,원단,면직물,"['#면직물', '#광목', '#린넨', '#소창', '#거즈', '#옥스포드', '#캔버스', '#에코백', '#파우치', '#황마', '#저마', '#대마', '#아마', '#모시', '#삼베']",01050319006
1456,조광상회,A동 1F 1219호,원단,면직물,['#면직물'],02-2275-2176
1457,조광상회,A동 1F 1218호,원단,면직물,['#면직물'],02-2275-2176
1458,미누,N동 B1F 063호,부자재,액세서리부자재,"['#홈데코', '#액자', '#보석십자수']",010-7979-6112
1459,미니,N동 B1F 027호,부자재,의류부자재,"['#안감', '#의류부자재']",
1460,미니,N동 B1F 026호,부자재,의류부자재,"['#안감', '#의류부자재']",
1461,젤리나,N동 B1F 021호,부자재,액세서리부자재,['#가죽 인테리어소품'],
1462,다원,N동 B1F 014호,부자재,의류부자재,"['#지퍼', '#안감']",02-2273-6157
1463,다원,N동 B1F 013호,부자재,의류부자재,"['#지퍼', '#안감']",02-2273-6157
1464,메이드,N동 B1F 002호,부자재,의류부자재,['#의류부자재'],02-2279-7444
1465,메이드,N동 B1F 001호,부자재,의류부자재,['#의류부자재'],02-2279-7444
1466,루케테,N동 1F 053호,부자재,의류부자재,"['#의류부자재', '#단추']",02-2274-0511
1467,다온,N동 1F 052호,부자재,의류부자재,['#의류부자재'],02-2275-0614
1468,다온,N동 1F 051호,부자재,의류부자재,['#의류부자재'],02-2275-0614
1469,엘버튼,N동 1F 048호,부자재,의류부자재,['#단추'],02-2278-0093
1470,엘버튼,N동 1F 047호,부자재,의류부자재,['#단추'],02-2278-0093
1471,청강상사,N동 1F 046호,부자재,의류부자재,['#의류부자재'],
1472,JK,N동 1F 045호,부자재,의류부자재,['#의류부자재'],02-2275-6925
1473,복이네,N동 1F 044호,부자재,의류부자재,['#단추'],02-2273-1180
1474,예나르,N동 1F 043호,부자재,의류부자재,['#의류부자재'],02-2269-1617
1475,예나르,N동 1F 042호,부자재,의류부자재,['#의류부자재'],02-2269-1617
1476,시그널,N동 1F 040호,부자재,의류부자재,['#의류부자재'],02-2264-6011
1477,대승,N동 1F 039호,부자재,의류부자재,['#단추'],02-2275-4561
1478,민석씨,N동 1F 036호,부자재,의류부자재,"['#지퍼', '#단추', '#안감']",02-9269-9191
1479,엽스컴퍼니,N동 1F 034호,부자재,의류부자재,"['#의류부자재', '#레이스']",010-9323-2767
1480,세종통상,N동 1F 033호,부자재,의류부자재,['#의류부자재'],02-2278-4500
1481,세종통상,N동 1F 032호,부자재,의류부자재,['#의류부자재'],02-2278-4500
1482,상민이네,N동 1F 029호,부자재,의류부자재,['#의류부자재'],010-8998-5978
1483,해바라기 버튼,N동 1F 028호,부자재,의류부자재,['#단추'],02-2278-0775
1484,투게더(Together),N동 1F 027호,부자재,의류부자재,['#토탈의류부자재'],02-2275-9426
1485,Y,N동 1F 026호,부자재,의류부자재,['#토탈의류부자재'],02-2273-9293
1486,세원상사,N동 1F 024호,부자재,의류부자재,"['#토탈부자재', '#지퍼', '#스냅']",02-2272-8527
1487,스타트,N동 1F 023호,부자재,의류부자재,"['#의류부자재', '#재단용품']",02-2268-6926
1488,영글로벌,N동 1F 022호,부자재,의류부자재,['#금속부자재'],02-2279-6023
1489,게바,N동 1F 021호,부자재,의류부자재,['#의류부자재'],02-2272-9895
1490,버클,N동 1F 018호,부자재,의류부자재,"['#의류부자재', '#벨트']",02-2269-4332
1491,장수직물,N동 1F 017호,부자재,의류부자재,"['#단추', '#안감', '#심지']",02-22645-1943
1492,스타일,N동 1F 015호,부자재,의류부자재,['#단추'],02-2263-2540
1493,샘터,N동 1F 014호,부자재,의류부자재,"['#단추', '#안감', '#지퍼']",02-2263-2351
1494,진트림,N동 1F 013호,부자재,의류부자재,"['#단추', '#안감', '#지퍼']",02-2263-2351
1495,장수직물,N동 1F 012호,부자재,의류부자재,"['#단추', '#안감', '#심지']",02-2264-1943
1496,엔초비,N동 1F 011호,부자재,의류부자재,['#토탈부자재'],02-2268-9882
1497,미미벨트,N동 1F 010호,부자재,의류부자재,['#벨트'],02-2261-0785
1498,버클,N동 1F 009호,부자재,의류부자재,"['#토탈의류부자재', '#벨트']",02-2269-4332
1499,버클,N동 1F 008호,부자재,의류부자재,"['#토탈의류부자재', '#벨트']",02-2269-4332
1500,MAX(맥스),N동 1F 007호,부자재,의류부자재,"['#의류부자재', '#패드']",02-2265-9661
1501,MAX(맥스),N동 1F 006호,부자재,의류부자재,"['#의류부자재', '#패드']",02-2265-9661
1502,세종금속,N동 1F 005호,부자재,의류부자재,"['#금속부자재', '#스냅버튼']",02-2268-5925
1503,루나,N동 1F 003호,부자재,의류부자재,['#의류부자재'],
1504,누리,N동 1F 002호,부자재,의류부자재,['#의류부자재'],
1505,대영사,C동 B1F 585호,부자재,의류부자재,['#부자재'],02-2266-3316
1506,유림상사,C동 B1F 583호,부자재,의류부자재,['#부자재'],02-2266-3671
1507,"태경아트
(구)피노키오",C동 B1F 574호,부자재,홈인테리어부자재,"['#커튼레스', '#부자재']",02-2285-1720
1508,현대봉투,C동 B1F 102호,부자재,기타,['#포장지'],02-2273-2481
1509,꽃가마,C동 B1F 012호,부자재,홈인테리어부자재,['#부자재'],02-2277-7442
1510,MD 스페이스,C동 5F 100호,부자재,액세서리부자재,['#퀼트'],02-2275-8384
1511,MD 스페이스,C동 5F 099호,부자재,액세서리부자재,['#퀼트'],02-2275-8384
1512,다올니트,C동 5F 098호,부자재,액세서리부자재,['#퀼트'],0
1513,소윤,C동 5F 097호,부자재,액세서리부자재,"['#액세서리', '#의류']",02-2277-7911
1514,빅오더,C동 5F 091호,부자재,액세서리부자재,"['#리본', '#코사지']",02-2279-8111
1515,빅오더,C동 5F 090호,부자재,액세서리부자재,"['#리본', '#코사지']",02-2279-8111
1516,바이숨,C동 5F 089호,부자재,액세서리부자재,['#액세서리'],010-9204-7512
1517,바이숨,C동 5F 088호,부자재,액세서리부자재,['#액세서리'],010-9204-7512
1518,릴리데이지,C동 5F 087호,부자재,액세서리부자재,['#액세서리'],070-4241-0286
1519,릴리데이지,C동 5F 086호,부자재,액세서리부자재,['#액세서리'],070-4241-0286
1520,동백구슬,C동 5F 085호,부자재,액세서리부자재,['#액세서리'],070-4241-0286
1521,동백구슬,C동 5F 084호,부자재,액세서리부자재,['#액세서리'],070-4241-0286
1522,토브,C동 5F 082호,부자재,액세서리부자재,['#가방원단'],02-2263-2255
1523,큐빅에스엠,C동 5F 078호,부자재,액세서리부자재,['#십자수'],02-2265-0291
1524,큐빅에스엠,C동 5F 077호,부자재,액세서리부자재,['#십자수'],02-2265-0291
1525,큐빅에스엠,C동 5F 076호,부자재,액세서리부자재,['#십자수'],02-2265-0291
1526,ENJOY BEADS,C동 5F 073호,부자재,액세서리부자재,['#아트스톤'],070-8264-3362
1527,ENJOY BEADS,C동 5F 072호,부자재,액세서리부자재,['#아트스톤'],070-8264-3362
1528,ENJOY BEADS,C동 5F 071호,부자재,액세서리부자재,['#아트스톤'],070-8264-3362
1529,현대십자수,C동 5F 070호,부자재,액세서리부자재,['#십자수'],02-2265-0291
1530,NARAE,C동 5F 067호,부자재,액세서리부자재,['#액세서리부자재(금속)'],02-2278-1411
1531,NARAE,C동 5F 066호,부자재,액세서리부자재,"['#액세서리부자재(금속)', '#제작', '#써지컬체인', '#핸드메이드신주체인']",02-2278-1411
1532,슬라임31,C동 5F 065호,부자재,의류부자재,['#의류부자재'],010-9800-0466
1533,구구자개,C동 5F 064호,부자재,액세서리부자재,"['#자개', '#액세서리']",02-2269-7678
1534,구구자개,C동 5F 063호,부자재,액세서리부자재,"['#자개', '#액세서리']",02-2269-7678
1535,유진,C동 5F 062호,부자재,액세서리부자재,['#액세서리'],02-2274-2339
1536,유진,C동 5F 061호,부자재,액세서리부자재,['#액세서리'],02-2274-2339
1537,젤리젤리,C동 5F 058호,부자재,액세서리부자재,['#액세서리'],02-3789-9992
1538,돈마니,C동 5F 057호,부자재,액세서리부자재,"['#헤어용품', '#의류']",010-7234-9009
1539,글림,C동 5F 056호,부자재,의류부자재,['#의류부자재'],010-5004-5259
1540,엠디스페이스,C동 5F 055호,부자재,액세서리부자재,['#퀼트'],02-2275-8384
1541,엠디스페이스,C동 5F 054호,부자재,액세서리부자재,['#퀼트'],02-2275-8384
1542,한국상사,C동 5F 052호,부자재,액세서리부자재,['#액세서리'],010-8892-6325
1543,한국상사,C동 5F 051호,부자재,액세서리부자재,['#액세서리'],010-8892-6325
1544,파랑새,C동 5F 050호,부자재,액세서리부자재,['#액세서리'],
1545,뱅코,C동 5F 049호,부자재,액세서리부자재,['#액세서리'],
1546,제이원,C동 5F 046호,부자재,액세서리부자재,"['#스팽글', '#비즈']",02-2261-0445
1547,제이타쿠,C동 5F 043호,부자재,액세서리부자재,['#액세서리'],010-6402-0839
1548,양지상사,C동 5F 042호,부자재,액세서리부자재,['#액세서리'],02-2265-0581
1549,모던컬렉션,C동 5F 041호,부자재,액세서리부자재,['#액세서리'],02-2273-1243
1550,해피&매직,C동 5F 040호,부자재,액세서리부자재,['#액세서리'],
1551,오즈상점,C동 5F 039호,부자재,액세서리부자재,['#액세서리'],
1552,맘′s,C동 5F 037호,부자재,액세서리부자재,['#액세서리부자재'],010-8877-1917
1553,쥬블링,C동 5F 036호,부자재,의류부자재,['#의류부자재'],010-3018-7114
1554,큐빅에스엠,C동 5F 035호,부자재,액세서리부자재,['#십자수'],02-2265-0291
1555,소요화원,C동 5F 029호,부자재,액세서리부자재,['#액세서리'],010-8407-8527
1556,오샤레,C동 5F 028호,부자재,액세서리부자재,['#액세서리'],02-2274-1001
1557,찬란이네,C동 5F 027호,부자재,액세서리부자재,['#액세서리'],02-2285-0555
1558,찬란이네,C동 5F 026호,부자재,액세서리부자재,['#액세서리'],02-2285-0555
1559,주보,C동 5F 025호,부자재,액세서리부자재,['#액세서리'],010-9600-9850
1560,청우(비드코),C동 5F 024호,부자재,액세서리부자재,['#액세서리'],02-2263-3959
1561,청우(비드코),C동 5F 023호,부자재,액세서리부자재,['#액세서리'],02-2263-3959
1562,청우(비드코),C동 5F 022호,부자재,액세서리부자재,['#액세서리'],02-2263-3959
1563,동그라미,C동 5F 021호,부자재,액세서리부자재,[],02-2274-2893
1564,보보스,C동 5F 020호,부자재,액세서리부자재,['#액세서리'],02-2273-4137
1565,낭,C동 5F 019호,부자재,액세서리부자재,['#액세서리'],02-2278-4292
1566,노블,C동 5F 018호,부자재,액세서리부자재,['#액세서리'],02-2277-4525
1567,노블,C동 5F 017호,부자재,액세서리부자재,"['#액세서리', '#실버주얼리도매', '#은도매', '#실버도매', '#실버팔찌', '#실버목걸이', '#실버반지', '#실버귀걸이', '#노블']",02-2277-4525
1568,라벤더,C동 5F 016호,부자재,의류부자재,['#의류부자재'],010-5398-8932
1569,토탈,C동 5F 012호,부자재,액세서리부자재,['#액세서리'],02-2274-9045
1570,토탈,C동 5F 011호,부자재,액세서리부자재,['#액세서리'],02-2274-9045
1571,메카,C동 5F 010호,부자재,의류부자재,['#의류부자재'],010-3740-1725
1572,메카,C동 5F 009호,부자재,의류부자재,['#의류부자재'],010-3740-1725
1573,올리브,C동 5F 008호,부자재,액세서리부자재,['#액세서리'],02-2263-5938
1574,일진트랜드,C동 1F 1083호,부자재,의류부자재,['#토탈부자재'],02-2264-1437
1575,DK(디케이),C동 1F 1081호,부자재,의류부자재,"['#리본', '#레이스']",02-2268-2252
1576,정원,C동 1F 1080호,부자재,의류부자재,['#의류부자재'],02-2272-4303
1577,금강테크노,C동 1F 1079호,부자재,의류부자재,['#심지'],02-2274-0407
1578,지오,C동 1F 1078-1호,부자재,의류부자재,['#부자재'],02-2277-2261
1579,별,C동 1F 1078호,부자재,의류부자재,['#부자재잡화'],02-2276-0379
1580,미림엘스,C동 1F 1077호,부자재,의류부자재,"['#테이프', '#레이스']",02-2268-9408
1581,미림엘스,C동 1F 1076호,부자재,의류부자재,"['#테이프', '#레이스']",02-2268-9408
1582,방주실업,C동 1F 1075호,부자재,의류부자재,['#레이스'],02-2275-3864
1582,방주실업,C동 1F 1075호,부자재,의류부자재,['#레이스'],02-2265-5347
1582,방주실업,C동 1F 1075호,부자재,의류부자재,['#레이스'],02-2275-3864
1582,방주실업,C동 1F 1075호,부자재,의류부자재,['#레이스'],02-2265-5347
1583,방주실업,C동 1F 1074호,부자재,의류부자재,['#레이스'],02-2275-3864
1583,방주실업,C동 1F 1074호,부자재,의류부자재,['#레이스'],02-2265-5347
1583,방주실업,C동 1F 1074호,부자재,의류부자재,['#레이스'],02-2275-3864
1583,방주실업,C동 1F 1074호,부자재,의류부자재,['#레이스'],02-2265-5347
1584,방주실업,C동 1F 1073호,부자재,의류부자재,"['#레이스', '#테이프']",02-2275-3864
1584,방주실업,C동 1F 1073호,부자재,의류부자재,"['#레이스', '#테이프']",02-2265-5347
1584,방주실업,C동 1F 1073호,부자재,의류부자재,"['#레이스', '#테이프']",02-2275-3864
1584,방주실업,C동 1F 1073호,부자재,의류부자재,"['#레이스', '#테이프']",02-2265-5347
1585,경흥상사,C동 1F 1071호,부자재,의류부자재,['#벨트'],02-2235-6080
1586,매치,C동 1F 1070호,부자재,의류부자재,['#토탈부자재'],02-2272-1070
1587,전일상사,C동 1F 1069호,부자재,의류부자재,['#지퍼'],02-2273-8148
1588,일호상사,C동 1F 1067호,부자재,의류부자재,['#부자재잡화'],02-2263-3318
1589,신영상사,C동 1F 1048호,부자재,의류부자재,"['#밴드', '#리본']",02-2269-9771
1589,신영상사,C동 1F 1048호,부자재,의류부자재,"['#밴드', '#리본']",02-2269-9772
1589,신영상사,C동 1F 1048호,부자재,의류부자재,"['#밴드', '#리본']",02-2269-9771
1589,신영상사,C동 1F 1048호,부자재,의류부자재,"['#밴드', '#리본']",02-2269-9772
1590,대도상사,C동 1F 1047호,부자재,의류부자재,['#지퍼'],02-2274-0913
1591,보그,C동 1F 1044호,부자재,의류부자재,['#의류부자재'],02-2273-0629
1592,보라,C동 1F 1043호,부자재,의류부자재,['#의류부자재'],02-2268-3669
1593,여미지,C동 1F 1041호,부자재,의류부자재,['#단추'],02-2263-0092
1594,갑을섬유,C동 1F 1040호,부자재,의류부자재,['#의류부자재'],02-2263-1754
1595,갑을섬유,C동 1F 1039호,부자재,의류부자재,['#의류부자재'],02-2263-1754
1596,갑을섬유,C동 1F 1038호,부자재,의류부자재,['#의류부자재'],02-2263-1754
1597,진우,C동 1F 1037호,부자재,의류부자재,['#의류부자재'],02-2271-5792
1598,진우,C동 1F 1036호,부자재,의류부자재,['#의류부자재'],02-2271-5792
1599,프렌즈(노크),C동 1F 1035호,부자재,의류부자재,['#의류부자재'],02-2272-1582
1600,Need,C동 1F 1034호,부자재,의류부자재,['#의류부자재'],
1601,원진사,C동 1F 1033호,부자재,의류부자재,['#액세서리부자재'],02-2267-0105
1602,비딩나라,C동 1F 1032호,부자재,의류부자재,"['#스팡클', '#아크릴']",02-2266-1070
1603,비딩나라,C동 1F 1031호,부자재,의류부자재,"['#스팡클', '#아크릴']",02-2266-1070
1604,한올지,C동 1F 1030호,부자재,의류부자재,"['#리본', '#레이스']",02-2276-1630
1605,한올지,C동 1F 1029호,부자재,의류부자재,"['#리본', '#레이스']",02-2276-1630
1606,누리,C동 1F 1026호,부자재,의류부자재,['#부자재'],02-2274-1015
1607,신세계상사,B동 B1F 545호,부자재,의류부자재,['#부자재'],02-2285-4471
1608,미네르바,B동 B1F 524호,부자재,액세서리부자재,['#가방부자재'],
1609,엔에스(N.S),B동 B1F 299호,부자재,액세서리부자재,['#부자재(지퍼)'],02-2273-0341
1610,우노,B동 B1F 298호,부자재,액세서리부자재,['#부자재(단추)'],02-2268-3672
1611,금오사,B동 B1F 297호,부자재,의류부자재,['#부자재'],02-2272-2848
1612,금오사,B동 B1F 296호,부자재,의류부자재,['#부자재'],02-2272-2848
1613,수형쟉크,B동 B1F 286-1호,부자재,의류부자재,['#지퍼'],02-2265-2704
1614,수형쟉크,B동 B1F 286호,부자재,의류부자재,['#지퍼'],02-2265-2704
1615,1.2.3 상회,B동 B1F 279-4호,부자재,의류부자재,['#부자재'],02-2275-0785
1616,Swan(스완),B동 B1F 271-12호,부자재,의류부자재,['#부자재'],02-2234-7790
1617,Swan(스완),B동 B1F 271-11호,부자재,의류부자재,['#부자재'],02-2234-7790
1618,Swan(스완),B동 B1F 271-04호,부자재,의류부자재,['#부자재'],02-2234-7790
1619,매칭,B동 B1F 257호,부자재,의류부자재,['#부자재'],02-2269-9735
1620,새롬,B동 B1F 253호,부자재,의류부자재,['#의류부자재'],
1621,새롬,B동 B1F 252호,부자재,의류부자재,['#의류부자재'],
1622,디오(D.O),B동 B1F 249호,부자재,의류부자재,['#부자재'],02-2273-7022
1623,디오(D.O),B동 B1F 248호,부자재,의류부자재,['#부자재'],02-2273-7022
1624,쭌,B동 B1F 247호,부자재,의류부자재,['#부자재'],
1625,개미,B동 B1F 233호,부자재,의류부자재,['#의류부자재'],010-7390-3550
1626,아띠플러스,B동 B1F 227호,부자재,의류부자재,['#부자재'],02-2261-0692
1627,아띠플러스,B동 B1F 226호,부자재,의류부자재,['#부자재'],02-2261-0692
1628,미소단추,B동 B1F 223호,부자재,의류부자재,['#부자재'],02-2285-2302
1629,미소단추,B동 B1F 222호,부자재,의류부자재,['#부자재'],02-2285-2302
1630,상상,B동 B1F 221호,부자재,의류부자재,['#부자재'],02-2271-6452
1631,상상,B동 B1F 220호,부자재,의류부자재,['#부자재'],02-2271-6452
1632,치치(CiCi),B동 B1F 216호,부자재,의류부자재,['#부자재'],02-2277-9154
1633,치치(CiCi),B동 B1F 215호,부자재,의류부자재,['#부자재'],02-2279-4123
1634,노리터,B동 B1F 214호,부자재,의류부자재,['#의류부자재'],02-2277-4230
1635,스페셜,B동 B1F 213호,부자재,의류부자재,['#부자재'],02-2275-4250
1636,스페셜,B동 B1F 212호,부자재,의류부자재,['#부자재'],02-2275-4250
1637,화온어패럴,B동 B1F 209호,부자재,의류부자재,['#부자재'],02-2264-8797
1638,화온어패럴,B동 B1F 208호,부자재,의류부자재,['#부자재'],02-2264-8797
1639,넘버나인,B동 B1F 203호,부자재,의류부자재,['#의류부자재'],010-5276-8557
1640,가온컴퍼니,B동 B1F 202호,부자재,의류부자재,['#의류부자재'],
1641,동문포장,B동 B1F 198호,부자재,기타,['#포장(비닐)'],02-2269-8951
1642,동문포장,B동 B1F 197호,부자재,기타,['#포장(비닐)'],02-2269-8951
1643,샤넬,B동 B1F 196호,부자재,의류부자재,['#부자재'],
1644,에이프릴,B동 B1F 194호,부자재,의류부자재,['#부자재'],02-2274-8224
1645,에이프릴,B동 B1F 193호,부자재,의류부자재,['#부자재'],02-2274-8224
1646,제이앤(JN),B동 B1F 192호,부자재,의류부자재,['#부자재'],02-2273-8712
1647,제이앤(JN),B동 B1F 191호,부자재,의류부자재,['#부자재'],02-2273-8712
1648,B & S,B동 B1F 190호,부자재,기타,"['#지퍼', '#단추']",02-2268-3101
1649,풍년,B동 B1F 188호,부자재,의류부자재,['#부자재'],02-2274-7898
1650,제일쟉크,B동 B1F 187호,부자재,의류부자재,['#지퍼'],02-2268-1050
1650,제일쟉크,B동 B1F 187호,부자재,의류부자재,['#지퍼'],8320
1650,제일쟉크,B동 B1F 187호,부자재,의류부자재,['#지퍼'],02-2268-1050
1650,제일쟉크,B동 B1F 187호,부자재,의류부자재,['#지퍼'],8320
1651,루트(ROOT),B동 B1F 185호,부자재,의류부자재,['#부자재'],02-2273-6020
1652,루트(ROOT),B동 B1F 184호,부자재,의류부자재,['#부자재'],02-2273-6020
1653,예지상사,B동 B1F 182호,부자재,의류부자재,"['#부자재', '#심지', '#안감']",02-2272-1513
1653,예지상사,B동 B1F 182호,부자재,의류부자재,"['#부자재', '#심지', '#안감']",02-2272-1514
1653,예지상사,B동 B1F 182호,부자재,의류부자재,"['#부자재', '#심지', '#안감']",02-2272-1513
1653,예지상사,B동 B1F 182호,부자재,의류부자재,"['#부자재', '#심지', '#안감']",02-2272-1514
1654,영제지퍼,B동 B1F 181호,부자재,의류부자재,['#부자재'],02-2277-3831
1655,넘버나인,B동 B1F 178호,부자재,의류부자재,['#의류부자재'],010-5276-8557
1656,엔터,B동 B1F 176-1호,부자재,의류부자재,['#의류부자재'],02-2263-3200
1657,제이시스,B동 5F 216-2호,부자재,액세서리부자재,['#액세서리'],
1658,플로렌스,B동 5F 216-1호,부자재,액세서리부자재,['#액세서리부자재'],02-2268-6326
1659,153(일오삼),B동 5F 214호,부자재,의류부자재,['#액세서리부자재'],
1660,153(일오삼),B동 5F 213호,부자재,의류부자재,['#액세서리부자재'],
1661,뽀네뜨,B동 5F 212호,부자재,액세서리부자재,"['#비즈', '#액세서리']",02-2264-9590
1662,뽀네뜨,B동 5F 211호,부자재,액세서리부자재,"['#비즈', '#액세서리']",02-2264-9590
1663,아트십자수,B동 5F 210호,부자재,액세서리부자재,['#십자수'],02-2267-6645
1664,아트십자수,B동 5F 209호,부자재,액세서리부자재,['#십자수'],02-2267-6645
1665,퀼트여행,B동 5F 208호,부자재,액세서리부자재,['#퀼트'],02-2264-0201
1666,세아퀼팅,B동 5F 206호,부자재,액세서리부자재,['#퀼트'],02-2263-8023
1667,세아퀼팅,B동 5F 205호,부자재,액세서리부자재,['#퀼트'],02-2263-8023
1668,리본월드,B동 5F 204호,부자재,액세서리부자재,"['#리본', '#테이프']",02-2269-6328
1669,리본월드,B동 5F 202호,부자재,액세서리부자재,"['#리본', '#테이프']",02-2269-6328
1670,리본월드,B동 5F 201호,부자재,액세서리부자재,"['#리본', '#테이프']",02-2269-6328
1671,오대양,B동 5F 200호,부자재,액세서리부자재,['#액세서리'],02-706-6258
1672,롯데택배,B동 5F 199호,부자재,액세서리부자재,['#택배접수처'],
1673,롯데택배,B동 5F 198호,부자재,액세서리부자재,['#택배접수처'],
1674,다비즈,B동 5F 197호,부자재,액세서리부자재,['#비즈도매'],02-2285-0044
1675,다비즈,B동 5F 196호,부자재,액세서리부자재,['#비즈도매'],02-2285-0044
1676,준퀼트,B동 5F 195호,부자재,액세서리부자재,['#퀼트'],02-2266-7783
1677,준퀼트,B동 5F 194호,부자재,액세서리부자재,['#퀼트'],02-2266-7783
1678,빨간다라이,B동 5F 192호,부자재,액세서리부자재,['#액세서리'],010-8534-4752
1679,장미상점,B동 5F 190호,부자재,의류부자재,['#액세서리부자재'],
1680,장미상점,B동 5F 189호,부자재,의류부자재,['#액세서리부자재'],
1681,진쥬얼리,B동 5F 188호,부자재,액세서리부자재,['#액세서리'],070-4156-3307
1682,포장나라,B동 5F 187호,부자재,액세서리부자재,"['#쥬얼리 진열용품', '#쥬얼리 케이스', '#쥬얼리 선물박스', '#주머니', '#포장용 비닐', '#종이택']",02-2273-0557
1683,클레르,B동 5F 186호,부자재,액세서리부자재,"['#비즈', '#타슬']",
1684,클레르,B동 5F 185호,부자재,액세서리부자재,"['#비즈', '#타슬']",
1685,쥬얼파크,B동 5F 184호,부자재,의류부자재,['#의류부자재'],02-2277-2212
1686,쥬얼파크,B동 5F 183호,부자재,의류부자재,['#의류부자재'],02-2277-2212
1687,이패키지,B동 5F 182호,부자재,액세서리부자재,['#액세서리'],070-8898-1044
1688,이패키지,B동 5F 181호,부자재,액세서리부자재,['#액세서리'],070-8898-1044
1689,동주,B동 5F 178호,부자재,액세서리부자재,"['#비즈', '#타슬']",02-2263-3170
1690,트루엠,B동 5F 177호,부자재,액세서리부자재,['#액세서리'],02-2285-6420
1691,마노아,B동 5F 176호,부자재,액세서리부자재,"['#손수건', '#휴대용앞치마', '#에코백', '#스카프', '#모자', '#양말']",01039097931
1692,까만당나귀,B동 5F 175호,부자재,액세서리부자재,['#코사지'],
1693,은빛스토리,B동 5F 172호,부자재,액세서리부자재,['#액세서리부자재'],
1694,은빛스토리,B동 5F 171호,부자재,액세서리부자재,['#액세서리부자재'],
1695,M2(엠투),B동 5F 169호,부자재,액세서리부자재,"['#액세서리부자재(원석', '#금속)']",02-2275-6171
1696,오렌지,B동 5F 168호,부자재,액세서리부자재,['#액세서리'],
1697,안녕동대문,B동 5F 167호,부자재,액세서리부자재,['#액세서리'],010-4008-5183
1698,안녕동대문,B동 5F 166호,부자재,액세서리부자재,['#액세서리'],010-4008-5183
1699,토이팩토리,B동 5F 165호,부자재,의류부자재,['#비즈'],070-8249-3026
1700,다니엘,B동 5F 164호,부자재,의류부자재,['#액세서리부자재'],01052967931
1701,엘리슈슈,B동 5F 163호,부자재,의류부자재,['#액세서리부자재'],010-9700-9697
1702,토이팩토리,B동 5F 162호,부자재,의류부자재,['#비즈'],070-8249-3026
1703,탐(Tam),B동 5F 161호,부자재,액세서리부자재,"['#목걸이', '#체인']",070-4227-9333
1704,어썸캐쳐,B동 5F 160호,부자재,액세서리부자재,['#스티커'],
1705,뉴앤뉴,B동 5F 159호,부자재,액세서리부자재,"['#코사지', '#비딩작업']",010-6333-7025
1706,거성,B동 5F 158호,부자재,의류부자재,['#액세서리부자재'],02-2273-5171
1707,소라,B동 5F 157호,부자재,의류부자재,['#액세서리부자재'],02-756-6168
1708,소라,B동 5F 156호,부자재,의류부자재,['#액세서리부자재'],02-756-6168
1709,힐링아트,B동 5F 155호,부자재,액세서리부자재,['#핫픽스'],010-7507-0004
1710,천하무적곰,B동 5F 154호,부자재,의류부자재,['#액세서리부자재'],02-2274-4143
1711,다인,B동 5F 153호,부자재,의류부자재,['#액세서리부자재'],02-2269-9565
1712,다인,B동 5F 152호,부자재,의류부자재,['#액세서리부자재'],02-2269-9565
1713,빨간다라이,B동 5F 151호,부자재,액세서리부자재,['#액세서리'],010-8534-4752
1714,뽀뽀야,B동 5F 150호,부자재,액세서리부자재,"['#가죽소품', '#가방']",
1715,샤론,B동 5F 149호,부자재,의류부자재,['#액세서리부자재'],010-8873-9492
1716,엘레강스,B동 5F 148호,부자재,액세서리부자재,['#비즈도매'],02-2285-0044
1717,엘레강스,B동 5F 147호,부자재,액세서리부자재,['#비즈도매'],02-2285-0044
1718,세남자,B동 5F 146호,부자재,,['#의류부자재(체인)'],070-8825-2031
1719,베리드,B동 5F 145호,부자재,의류부자재,['#액세서리부자재'],02-2267-0945
1720,예원아트,B동 5F 144호,부자재,액세서리부자재,['#코사지'],02-2266-8841
